product,category,rating,review_title,sentence
"Honor 9S (Black, 32 GB)",Mobiles,5,Classy product,The battery lasts really long and has great performance
"Honor 9S (Black, 32 GB)",Mobiles,5,Classy product,The camera's not so good but can't complain at the price it's available
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,Very worst waste of many
"Honor 9S (Black, 32 GB)",Mobiles,5,Terrific purchase,Low price best mobile
"Honor 9S (Black, 32 GB)",Mobiles,1,Absolute rubbish!,Totally wasted of money Coz not working Google
"Honor 9S (Black, 32 GB)",Mobiles,5,Mind-blowing purchase,I really hope to purchase this one
"Honor 9S (Black, 32 GB)",Mobiles,5,Mind-blowing purchase,Superb mobile in less price
"Honor 9S (Black, 32 GB)",Mobiles,5,Mind-blowing purchase,Thanks to Flipkart
"Honor 9S (Black, 32 GB)",Mobiles,5,Just wow!,Houner 9s good mobile and sound good battery
"Honor 9S (Black, 32 GB)",Mobiles,4,Value-for-money,Nice but operating system something different
"Honor 9S (Black, 32 GB)",Mobiles,4,Value-for-money,in less Price
"Honor 9S (Black, 32 GB)",Mobiles,4,Value-for-money,applications working smoothly compare to others
"Honor 9S (Black, 32 GB)",Mobiles,4,Value-for-money,Honor is one of the Known Brand
"Honor 9S (Black, 32 GB)",Mobiles,4,Value-for-money,This Phone is good for Normal user
"Honor 9S (Black, 32 GB)",Mobiles,5,Wonderful,Worth buying the mobile
"Honor 9S (Black, 32 GB)",Mobiles,4,Wonderful,Firstly Facing problem in creating Google account
"Honor 9S (Black, 32 GB)",Mobiles,4,Wonderful,overall its good brand
"Honor 9S (Black, 32 GB)",Mobiles,4,Wonderful,in such an amount
"Honor 9S (Black, 32 GB)",Mobiles,5,Wonderful,Awesone on this price
"Honor 9S (Black, 32 GB)",Mobiles,5,Great product,Very good mobile phone
"Honor 9S (Black, 32 GB)",Mobiles,1,Waste of money!,I will never buy because it doesn't have Google Play Service
"Honor 9S (Black, 32 GB)",Mobiles,5,Fabulous!,Nice phone on this budget and its gallery work nice go for this phone without any Problems Review after 1 months
"Honor 9S (Black, 32 GB)",Mobiles,1,Hated it!,Bad mobile money west camera quality poor
"Honor 9S (Black, 32 GB)",Mobiles,1,Terrible product,Worst product and waste of money
"Honor 9S (Black, 32 GB)",Mobiles,1,Terrible product,No return incase of non performance
"Honor 9S (Black, 32 GB)",Mobiles,4,Very Good,Very good product in this price
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,Very poor product dont buy frod
"Honor 9S (Black, 32 GB)",Mobiles,3,Does the job,"Not support play store what's app some app not support this phone,, camera level low"
"Honor 9S (Black, 32 GB)",Mobiles,4,Value-for-money,Phone is good for that cost
"Honor 9S (Black, 32 GB)",Mobiles,4,Value-for-money,good at everything
"Honor 9S (Black, 32 GB)",Mobiles,5,Classy product,Best mobile for less money people
"Honor 9S (Black, 32 GB)",Mobiles,5,Classy product,But Google apps are not supported in this mobile
"Honor 9S (Black, 32 GB)",Mobiles,5,Classy product,front cam is very good but back camera is not tat much gud
"Honor 9S (Black, 32 GB)",Mobiles,5,Must buy!,"Budget friendly mobile,a must buy product"
"Honor 9S (Black, 32 GB)",Mobiles,5,Highly recommended,Honur 9s good phone
"Honor 9S (Black, 32 GB)",Mobiles,1,Not recommended at all,"Play Store is not working, you tube not coming , camera worst"
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,Very bad product
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,i am trapped this product
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,do not purchase on honar 9s
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,no return policy soo i will trapped
"Honor 9S (Black, 32 GB)",Mobiles,5,Terrific purchase,Great phone in this budget
"Honor 9S (Black, 32 GB)",Mobiles,5,Terrific purchase,Google apps not present
"Honor 9S (Black, 32 GB)",Mobiles,5,Worth every penny,Value for money
"Honor 9S (Black, 32 GB)",Mobiles,5,Worth every penny,Only issue is no Google apps
"Honor 9S (Black, 32 GB)",Mobiles,5,Perfect product!,Good Phone in Budget
"Honor 9S (Black, 32 GB)",Mobiles,5,Perfect product!,Bought for online study and basic usage
"Honor 9S (Black, 32 GB)",Mobiles,5,Perfect product!,Huawei Hotline is also supportive
"Honor 9S (Black, 32 GB)",Mobiles,5,Perfect product!,Overall nice phone in this price range
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,Play store is not available in this phone
"Honor 9S (Black, 32 GB)",Mobiles,4,Good choice,cheap and best
"Honor 9S (Black, 32 GB)",Mobiles,4,Pretty good,Nice in thise price
"Honor 9S (Black, 32 GB)",Mobiles,1,Horrible,"The worst phone I have ever seen,it doesn't have the Google in it which make the use of phone very complicated and the camera is soo bad and it is not value for money"
"Honor 9S (Black, 32 GB)",Mobiles,1,Waste of money!,👎This phone not having play store & Google apps
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,"This type of worst Mobile I have never ever saw, the battery is OK but the camera front is most worst the in door pics r soo much Bullard, if put it on charging the mobile getting heatIf we raises this type of issues this flipkart never helps to customer for replace the orderDon't hops on refund & replace"
"Honor 9S (Black, 32 GB)",Mobiles,5,Simply awesome,good n light weaight mobile
"Honor 9S (Black, 32 GB)",Mobiles,1,Horrible,Google not working
"Honor 9S (Black, 32 GB)",Mobiles,3,Fair,It's a good phone in this price range
"Honor 9S (Black, 32 GB)",Mobiles,5,Perfect product!,but no playstore
"Honor 9S (Black, 32 GB)",Mobiles,2,Bad quality,"Waste of money, no Google services are working, yes it's my fault for not checked before"
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,No app store
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,Don't ever buy this product
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,Its never allowing to use any of Google apps
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,if u no need those apps it's ok to buy this product
"Honor 9S (Black, 32 GB)",Mobiles,4,Really Nice,Good phone with nice features
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,Don't buys this product from Flipkart
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,I ordered the phone it's not even use for any apps like whatsapp instagram etc
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,too much hang
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,No Google apps are support No use with this phone
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,5 star reviews are fake and paid promotions
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,I lost my 6500 rupees for nothing
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,so be safe guys They are providing return policy but they are not refunding money when we cancel within 7 days
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,worth less product
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,Wasted of money
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,not Play Store not support other Apple also
"Honor 9S (Black, 32 GB)",Mobiles,1,Waste of money!,Totally bestege of money product
"Honor 9S (Black, 32 GB)",Mobiles,1,Worthless,Not nice YouTube and chrome will not installed in this phone
"Honor 9S (Black, 32 GB)",Mobiles,2,Not good,Google apps are not available
"Honor 9S (Black, 32 GB)",Mobiles,3,Fair,"Product is good in this price but the problem with google Play store, product didn't support google play service"
"Honor 9S (Black, 32 GB)",Mobiles,3,Fair,Other wise product is good
"Honor 9S (Black, 32 GB)",Mobiles,4,Delightful,Worth for 6500
"Honor 9S (Black, 32 GB)",Mobiles,1,Utterly Disappointed,No play store No youtube appVery Bad phone
"Honor 9S (Black, 32 GB)",Mobiles,3,Nice,Product is good but No google services available not a normal android device in this price you have to download all the apps from huawei appstore only
"Honor 9S (Black, 32 GB)",Mobiles,1,Absolute rubbish!,Ultra BEKAR Phone Dont buyyy
"Honor 9S (Black, 32 GB)",Mobiles,5,Terrific,"Very nice OS and affordable phone, better colors"
"Honor 9S (Black, 32 GB)",Mobiles,4,Good choice,"After software update , now all necessary app like facebook whatsapp massanger are working"
"Honor 9S (Black, 32 GB)",Mobiles,4,Value-for-money,Got the phone today Phone comes with pre applied screen guard & back cover which is not mentioned on FK
"Honor 9S (Black, 32 GB)",Mobiles,4,Value-for-money,Detailed review later after few days of use
"Honor 9S (Black, 32 GB)",Mobiles,4,Very Good,Perfect for the prize range
"Honor 9S (Black, 32 GB)",Mobiles,4,Very Good,A budget phone to get if looking for a secondary phone for spare
"Honor 9S (Black, 32 GB)",Mobiles,4,Very Good,Camera quality is better than expected
"Honor 9S (Black, 32 GB)",Mobiles,4,Very Good,A downside is the absence of play services however for secondary use it won't matter
"Honor 9S (Black, 32 GB)",Mobiles,2,Not good,No voice search andGoogle play store
"Honor 9S (Black, 32 GB)",Mobiles,1,Hated it!,I never seen
"Honor 9S (Black, 32 GB)",Mobiles,1,Hated it!,no Google saport no play store
"Honor 9S (Black, 32 GB)",Mobiles,1,Hated it!,Pls don't purchase honor phone
"Honor 9S (Black, 32 GB)",Mobiles,1,Hated it!,I lose 6500 in Flipkart on purchase this type of phone
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,Simply don't buy
"Honor 9S (Black, 32 GB)",Mobiles,5,Awesome,Value for money device
"Honor 9S (Black, 32 GB)",Mobiles,5,Simply awesome,Over all excellent n value for money
"Honor 9S (Black, 32 GB)",Mobiles,5,Just wow!,Amazing phone in this range for the lower class people And looks is also good
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,"This hand set doesn't support any Google applications, please be aware before you place this order"
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,Nd Audio Quality is too low
"Honor 9S (Black, 32 GB)",Mobiles,5,Terrific purchase,Nice phone 🙂
"Honor 9S (Black, 32 GB)",Mobiles,5,Super!,Great mobile in good condition nd Acceptable price
"Honor 9S (Black, 32 GB)",Mobiles,5,Perfect product!,Believe it or not but this phone is best in this range
"Honor 9S (Black, 32 GB)",Mobiles,5,Perfect product!,Talk about its processor is best as Huawei is making good products always
"Honor 9S (Black, 32 GB)",Mobiles,5,Wonderful,This telephone is very good and super speed and good quality telephone I am suggesting all of you friends
"Honor 9S (Black, 32 GB)",Mobiles,5,Just wow!,The best phone in this price range loved it so much
"Honor 9S (Black, 32 GB)",Mobiles,4,Nice product,U will not get play store in this phone
"Honor 9S (Black, 32 GB)",Mobiles,4,Nice product,But u Can download all majar apps from app gallery
"Honor 9S (Black, 32 GB)",Mobiles,4,Nice product,Camera quality is very low
"Honor 9S (Black, 32 GB)",Mobiles,4,Nice product,But u will get good battery life and performance in this price range
"Honor 9S (Black, 32 GB)",Mobiles,5,Perfect product!,It is the best phone under 6500
"Honor 9S (Black, 32 GB)",Mobiles,5,Awesome,Very nice product
"Honor 9S (Black, 32 GB)",Mobiles,5,Terrific purchase,"Was a good phone, and handy to use"
"Honor 9S (Black, 32 GB)",Mobiles,5,Terrific purchase,Worth the money
"Honor 9S (Black, 32 GB)",Mobiles,1,Not recommended at all,Don't buy such waste of money no Google support no play store
"Honor 9S (Black, 32 GB)",Mobiles,5,Terrific purchase,Good quality this mobile
"Honor 9S (Black, 32 GB)",Mobiles,5,Simply awesome,Low Budget and Superb Smart Phone Nice Disgine Display Quality Good Fast Charging And Honor is best iam old user Honor and Happy forever With Honor
"Honor 9S (Black, 32 GB)",Mobiles,5,Mind-blowing purchase,Value for Money This A Very Good product Backup bettery Good Fast Charging And Best Purchase Honor 9s
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,never buy battery is finepreferred to old people
"Honor 9S (Black, 32 GB)",Mobiles,5,Terrific,Good camera 📸Good looking Good Battery life Nice 👌 Phone 📱
"Honor 9S (Black, 32 GB)",Mobiles,5,Simply awesome,Good camera Looking good Good Battery life Nice 👍 phone 📱
"Honor 9S (Black, 32 GB)",Mobiles,2,Bad quality,Went through so much trouble to get this product delivered at my home
"Honor 9S (Black, 32 GB)",Mobiles,2,Bad quality,Flipkart is really a very ambiguous service
"Honor 9S (Black, 32 GB)",Mobiles,2,Bad quality,I was really troubled by their lack of response on inquiring about the repeated delays in the delivery datesPathetic
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,Honar 9s only for incoming and outgoing call
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,That pcs only make for chaina people
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,Not for indian
"Honor 9S (Black, 32 GB)",Mobiles,1,Did not meet expectations,Its a scam
"Honor 9S (Black, 32 GB)",Mobiles,1,Did not meet expectations,ITS NOT ANDROID PHONE
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,Any Google application are not use not support this phone
"Honor 9S (Black, 32 GB)",Mobiles,1,Absolute rubbish!,Bad camera quality
"Honor 9S (Black, 32 GB)",Mobiles,1,"Useless product, waste of money","wastage of money, another worst thing is that u can not return the product"
"Honor 9S (Black, 32 GB)",Mobiles,1,"Useless product, waste of money","i initiated the return but a technician come to me to resolve the problem, he just click the picture of IMEI No"
"Honor 9S (Black, 32 GB)",Mobiles,1,"Useless product, waste of money",and said we can not do anything as no google play working in this mobile
"Honor 9S (Black, 32 GB)",Mobiles,1,"Useless product, waste of money",i am a regular customer of flipkart but this time i faced a bad experience
"Honor 9S (Black, 32 GB)",Mobiles,1,"Useless product, waste of money",no one is listing in customer care
"Honor 9S (Black, 32 GB)",Mobiles,1,"Useless product, waste of money",i suggest not to buy honor phone 9S
"Honor 9S (Black, 32 GB)",Mobiles,1,"Useless product, waste of money",it is a complete waste of money
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,Bad phone very bad
"Honor 9S (Black, 32 GB)",Mobiles,5,Must buy!,"Nice mobile, handy"
"Honor 9S (Black, 32 GB)",Mobiles,5,Must buy!,good for senior cetizens
"Honor 9S (Black, 32 GB)",Mobiles,1,Utterly Disappointed,Performance not good
"Honor 9S (Black, 32 GB)",Mobiles,1,Utterly Disappointed,Not supporting some applications
"Honor 9S (Black, 32 GB)",Mobiles,1,Utterly Disappointed,I don't like this mobile performance
"Honor 9S (Black, 32 GB)",Mobiles,1,Utterly Disappointed,One of the worst mobile in the world
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,Such a bad one
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,don't go for it
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,"it is just like a toy because it is not supported Google Play , YouTube"
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,First time highly disappointed with flipkart
"Honor 9S (Black, 32 GB)",Mobiles,2,Bad quality,Battery backup very bad
"Honor 9S (Black, 32 GB)",Mobiles,5,Brilliant,My best cellphone
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,"No playstore, useless phone"
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,Not recommended at all
"Honor 9S (Black, 32 GB)",Mobiles,5,Must buy!,Super budget smartphones
"Honor 9S (Black, 32 GB)",Mobiles,5,Great product,One of the best budget variant
"Honor 9S (Black, 32 GB)",Mobiles,5,Brilliant,One of the sexiest mobile in the market in the budget
"Honor 9S (Black, 32 GB)",Mobiles,1,Hated it!,Google Play store Nothing Play YouTube Installation
"Honor 9S (Black, 32 GB)",Mobiles,1,Horrible,Worst phone I have ever seen in my life it even doesn't support Google play store
"Honor 9S (Black, 32 GB)",Mobiles,1,Horrible,Even button phones are much better than this phone
"Honor 9S (Black, 32 GB)",Mobiles,1,Horrible,SO of my personal experience I would recommend not to buy this phone
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,Please don't buy this phone
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,Waste of money if you buy this phone
"Honor 9S (Black, 32 GB)",Mobiles,2,Expected a better product,"There is no Play store , Whatsapp, and G mail app"
"Honor 9S (Black, 32 GB)",Mobiles,3,Does the job,It is not supporting all google apps
"Honor 9S (Black, 32 GB)",Mobiles,1,Utterly Disappointed,Don't buy this phone
"Honor 9S (Black, 32 GB)",Mobiles,1,Utterly Disappointed,"This phone comes with without Google Playstore , YouTube and others Google service"
"Honor 9S (Black, 32 GB)",Mobiles,1,Utterly Disappointed,You can not able to download any app
"Honor 9S (Black, 32 GB)",Mobiles,1,Worthless,Application intallation problem because it not have play store
"Honor 9S (Black, 32 GB)",Mobiles,1,Worthless,Worse experience whatever
"Honor 9S (Black, 32 GB)",Mobiles,1,Worthless,And flipcart is not supporting me
"Honor 9S (Black, 32 GB)",Mobiles,1,Worthless,Now i am not using the flipcart in future
"Honor 9S (Black, 32 GB)",Mobiles,1,Waste of money!,This device have no google support so u cant use google apps and you tube please note that no google apps you can't use
"Honor 9S (Black, 32 GB)",Mobiles,1,Waste of money!,Remember this when you buy this phone
"Honor 9S (Black, 32 GB)",Mobiles,1,Did not meet expectations,Worst experience I ever had with flipkart
"Honor 9S (Black, 32 GB)",Mobiles,1,Did not meet expectations,Not much support received to return the product
"Honor 9S (Black, 32 GB)",Mobiles,1,Did not meet expectations,This product has over heat n poor sound quality issues
"Honor 9S (Black, 32 GB)",Mobiles,5,Simply awesome,Just amazing at this price 💥
"Honor 9S (Black, 32 GB)",Mobiles,5,Classy product,In this amount
"Honor 9S (Black, 32 GB)",Mobiles,5,Highly recommended,It is a good experience
"Honor 9S (Black, 32 GB)",Mobiles,5,Highly recommended,Value for money
"Honor 9S (Black, 32 GB)",Mobiles,1,Terrible product,Your product is very bad
"Honor 9S (Black, 32 GB)",Mobiles,5,Perfect product!,Google play not support
"Honor 9S (Black, 32 GB)",Mobiles,5,Perfect product!,It is very good mobile
"Honor 9S (Black, 32 GB)",Mobiles,4,Really Nice,It feels like Apple SEAWESOME 🔥THANKS
"Honor 9S (Black, 32 GB)",Mobiles,4,Really Nice,Mobile looks good
"Honor 9S (Black, 32 GB)",Mobiles,4,Really Nice,Disappoint on not having google play store
"Honor 9S (Black, 32 GB)",Mobiles,3,Decent product,Google doesn't support in this mobile
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,and bad performed
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,plz avoids this honor 9s
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,total waist money
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,Not as per accpectd some apps doesn't works No refundable not happy with product
"Honor 9S (Black, 32 GB)",Mobiles,4,Useless product,The best worst mobile
"Honor 9S (Black, 32 GB)",Mobiles,5,Highly recommended,Google play store are not available so unable to download n play all apps and games through Huawei app center
"Honor 9S (Black, 32 GB)",Mobiles,5,Highly recommended,Rest are good and value for money in this budget
"Honor 9S (Black, 32 GB)",Mobiles,1,Useless product,It doesn't support any Google play Services
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,"Dear friends, please don't buy this phone for god sake instead of this go for basic phone"
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,"Flipkart is cheating everyone particularly on this phone there is no refund option on this phone, when you question them they say as per seller policy is clear only replacement no refund"
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,Worst phone I have ever seen
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,Sellars are pushing flipkart to push this waste product to us buy getting more margin
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,We all are getting fool this phone is not worth for 7k instead go for oppo or realme
"Honor 9S (Black, 32 GB)",Mobiles,5,Classy product,Best quality product
"Honor 9S (Black, 32 GB)",Mobiles,1,Worthless,Worst ever buy
"Honor 9S (Black, 32 GB)",Mobiles,5,Classy product,"very good product, worth for the rate"
"Honor 9S (Black, 32 GB)",Mobiles,5,Just wow!,Flipkart is very good service and Honor phone are very best phone in my life so friend please try this phone will find everything and make you happy
"Honor 9S (Black, 32 GB)",Mobiles,5,Must buy!,camera quality amazing 👍👍
"Honor 9S (Black, 32 GB)",Mobiles,1,Waste of money!,No play store
"Honor 9S (Black, 32 GB)",Mobiles,1,Waste of money!,You tube also not supported
"Honor 9S (Black, 32 GB)",Mobiles,1,Terrible product,No support google
"Honor 9S (Black, 32 GB)",Mobiles,2,Moderate,Second camera is fake
"Honor 9S (Black, 32 GB)",Mobiles,2,Moderate,although ph is good but doenst support any google apps
"Honor 9S (Black, 32 GB)",Mobiles,2,Moderate,no play store no you tube and gmail or maps
"Honor 9S (Black, 32 GB)",Mobiles,2,Moderate,only social media apps gonna work other than that the phone is useless
"Honor 9S (Black, 32 GB)",Mobiles,2,Moderate,i recommend dont go for it
"Honor 9S (Black, 32 GB)",Mobiles,1,Waste of money!,plz don't buy this phone
"Honor 9S (Black, 32 GB)",Mobiles,4,Nice product,Good moblie super
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,Worst phone useless
"Honor 9S (Black, 32 GB)",Mobiles,5,Fabulous!,Best phone in this range love it
"Honor 9S (Black, 32 GB)",Mobiles,4,Very Good,"Mobile is very good, but some applications do not run"
"Honor 9S (Black, 32 GB)",Mobiles,1,Terrible product,Very very bad phone honor 9s phone
"Honor 9S (Black, 32 GB)",Mobiles,1,Terrible product,It's phone only empty box
"Honor 9S (Black, 32 GB)",Mobiles,5,Simply awesome,good quality product
"Honor 9S (Black, 32 GB)",Mobiles,5,Super!,Good mobile in budget price
"Honor 9S (Black, 32 GB)",Mobiles,5,Super!,The most important feature I like is that since no there is no playstore the irritating unwanted updates are no longer available
"Honor 9S (Black, 32 GB)",Mobiles,5,Super!,"Through petal search WhatsApp, Facebook are installed and working smoothly"
"Honor 9S (Black, 32 GB)",Mobiles,1,Terrible product,Very bad mobile
"Honor 9S (Black, 32 GB)",Mobiles,1,Not recommended at all,the worst product i have ever seen in my life
"Honor 9S (Black, 32 GB)",Mobiles,1,Not recommended at all,google play store is not supported they are not even returning the product
"Honor 9S (Black, 32 GB)",Mobiles,5,Just wow!,It's too excellent
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,Nothing in the mail
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,don:t buy this mobile
"Honor 9S (Black, 32 GB)",Mobiles,1,Absolute rubbish!,Outdated nothing to use
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,Do not buy this phone
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,This phone do not support Google services
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,You will not be able to use Google play store
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,So most of the apps will not be available in app store of honor mobile
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,It's useless buying this phone
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,Flipkart also not helped me to refund this phone
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,Worst experience with flipkart and honor 9s phone
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,I have wasted my money
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,Please avoid all honor mobile phones
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,Dont buy this
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,Another good andriod phone available in this range
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,Play store not suported
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,That mean google product app not available in this phone
"Honor 9S (Black, 32 GB)",Mobiles,5,Terrific,"Budget phone , Good product , Value for money"
"Honor 9S (Black, 32 GB)",Mobiles,2,Expected a better product,no google service
"Honor 9S (Black, 32 GB)",Mobiles,2,Expected a better product,dont buy honor mobile
"Honor 9S (Black, 32 GB)",Mobiles,1,Useless product,No YouTube and no play store
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,"It's not the good mobile,,don't buy honor mobile"
"Honor 9S (Black, 32 GB)",Mobiles,1,Utterly Disappointed,This phone has no play store
"Honor 9S (Black, 32 GB)",Mobiles,1,Utterly Disappointed,All are chinese apps suppprted
"Honor 9S (Black, 32 GB)",Mobiles,1,Utterly Disappointed,I recommend not to buy this product
"Honor 9S (Black, 32 GB)",Mobiles,4,Very Good,Only one downside that's google play store is not available
"Honor 9S (Black, 32 GB)",Mobiles,1,Horrible,Really too bad👎👎👎 mobile phone📱📱📱
"Honor 9S (Black, 32 GB)",Mobiles,1,Did not meet expectations,No play store is the reason I give 1 star
"Honor 9S (Black, 32 GB)",Mobiles,1,Horrible,Waste of buying this mobile
"Honor 9S (Black, 32 GB)",Mobiles,1,Horrible,Basic set is far better than this
"Honor 9S (Black, 32 GB)",Mobiles,1,Horrible,Cant install any app no play store
"Honor 9S (Black, 32 GB)",Mobiles,1,Worthless,Poor quality phone
"Honor 9S (Black, 32 GB)",Mobiles,4,Good choice,Value for money
"Honor 9S (Black, 32 GB)",Mobiles,5,Fabulous!,All features superrrrrrrrr thank you honer and flipkart
"Honor 9S (Black, 32 GB)",Mobiles,3,Just okay,Only drawback for this mobile is it does not have paly store
"Honor 9S (Black, 32 GB)",Mobiles,3,Just okay,Other than that it's has value for money
"Honor 9S (Black, 32 GB)",Mobiles,5,Highly recommended,Don't like the product not satisfied
"Honor 9S (Black, 32 GB)",Mobiles,1,Hated it!,Very bad phone this phone not palystore and this aap galley in limited app so i think west of money this buy
"Honor 9S (Black, 32 GB)",Mobiles,1,Absolute rubbish!,Play Store is not supported on this device so your favourite apps are not available and available all apps are made in China
"Honor 9S (Black, 32 GB)",Mobiles,1,Did not meet expectations,"Before u think about purchasing this phone i must warn you that this model of Honor doesn't supportgoogle play store or any other google application means you will not get youtube, google photos, gmail, and other Google apps"
"Honor 9S (Black, 32 GB)",Mobiles,1,Did not meet expectations,Apart from that camera quality is not upto mark but considering the price it just ok
"Honor 9S (Black, 32 GB)",Mobiles,5,Classy product,Such a good mobile is the best in such a small amount of money
"Honor 9S (Black, 32 GB)",Mobiles,5,Classy product,Very Satisfied 😀
"Honor 9S (Black, 32 GB)",Mobiles,5,Terrific purchase,Plz Plz don't buy this product
"Honor 9S (Black, 32 GB)",Mobiles,5,Terrific purchase,It doesn't have Google service
"Honor 9S (Black, 32 GB)",Mobiles,5,Terrific purchase,There is no Google applications
"Honor 9S (Black, 32 GB)",Mobiles,5,Terrific purchase,No Google play store
"Honor 9S (Black, 32 GB)",Mobiles,5,Terrific purchase,Best advice to all not to buy this product
"Honor 9S (Black, 32 GB)",Mobiles,5,Brilliant,Good budget phone
"Honor 9S (Black, 32 GB)",Mobiles,5,Brilliant,only thing i can tell apps are at present very less
"Honor 9S (Black, 32 GB)",Mobiles,5,Brilliant,day by day team is adding more apps
"Honor 9S (Black, 32 GB)",Mobiles,5,Brilliant,user has to wait for all apps
"Honor 9S (Black, 32 GB)",Mobiles,5,Brilliant,It's not supporting android app store apps
"Honor 9S (Black, 32 GB)",Mobiles,1,Terrible product,Worst mobile I've ever seen
"Honor 9S (Black, 32 GB)",Mobiles,1,Waste of money!,Don't buy this product because it's a worth less device and honor is a big fraud company
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,This mobile doesn’t have google play store instead of that it have app gallery
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,In app gallery also we can’t able to download all important apps
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,I’m so disappointed with this mobile
"Honor 9S (Black, 32 GB)",Mobiles,1,Absolute rubbish!,"D't perches any body, wastage of money in the brand of honor"
"Honor 9S (Black, 32 GB)",Mobiles,5,Fabulous!,Have not use a lot
"Honor 9S (Black, 32 GB)",Mobiles,5,Fabulous!,Will review again
"Honor 9S (Black, 32 GB)",Mobiles,5,Fabulous!,Looks classy n it's a handy phone
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,Doesn't support google apps
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,Play store is missingAnd some important other features are missing
